Image and Tag Name,Number of unique CVEs,Low CVEs,Medium CVEs,High CVEs,Critical CVEs,Unassigned CVEs,Differing CVEs,Number of Pulls,Number of Repo Stars,Category,SubCategories,Size
testcontainers/ryuk:sha-2c469e6792c69398966a96e9bb818436efa15c88-linux,9,3,4,0,0,1,1,274883239,13,sponsored,languages-and-frameworks,6819514
coredns/coredns:1.9.4,69,4,22,29,5,1,8,283244923,152,sponsored,monitoring-and-observability/networking/security,15117049
joxit/docker-registry-ui:master-debian,110,56,0,1,1,0,52,50643701,140,sponsored,integration-and-delivery/monitoring-and-observability/security,70473755
falcosecurity/falco:aarch64-master,886,138,674,55,1,7,11,46824437,16,sponsored,,352420589
containrrr/watchtower:1.7.1,43,3,12,16,5,1,6,8127329988,1062,sponsored,integration-and-delivery/monitoring-and-observability,5633191
linuxserver/duplicati:arm64v8-2.0.9-development,19,10,4,5,0,0,0,176622762,395,sponsored,databases-and-storage/security,130174057
jellyfin/jellyfin:10.9,85,49,3,3,1,1,28,243549427,1189,sponsored,content-management-system/web-servers,394968288
kindest/kindnetd:v20230511-dc714da8,72,19,19,11,4,1,18,35765593,3,sponsored,integration-and-delivery/networking/security,27728033
amir20/dozzle:master,0,0,0,0,0,0,0,187308071,94,sponsored,monitoring-and-observability/security/developer-tools,6098844
vaultwarden/server:testing-alpine,2,0,2,0,0,0,0,147245848,1113,sponsored,security/web-servers,33125967
linuxserver/couchpotato:amd64-version-7260c12f,98,5,34,45,10,4,0,149181576,390,sponsored,,25674490
pactfoundation/pact-broker:2.119.1-pactbroker2.110.0,23,4,7,1,0,3,8,70220454,18,sponsored,api-management/integration-and-delivery/developer-tools,265294128
moby/buildkit:nightly,29,4,17,7,0,0,1,423269407,57,sponsored,,92119445
selenium/node-chrome:125.0-20240522,93,50,43,0,0,0,0,249130138,262,sponsored,languages-and-frameworks/integration-and-delivery,506126316
certbot/certbot:amd64-v2.11.0,20,5,9,2,0,4,0,301204194,618,sponsored,security/web-servers,43019687
linuxserver/wireguard:arm64v8-1.0.20210914-legacy,149,67,57,16,0,2,7,56845753,776,sponsored,internet-of-things/networking/security,242374364
jenkins/jnlp-slave:3046.v38db_38a_b_7a_86-1-jdk11,407,113,64,60,27,91,52,108488003,157,sponsored,,302186849
linuxserver/ombi:arm64v8-4.43.5,23,17,5,0,0,1,0,966346568,460,sponsored,content-management-system/integration-and-delivery/web-servers,142019713
homeassistant/home-assistant:stable,131,12,31,52,8,16,12,673848814,2809,sponsored,integration-and-delivery/internet-of-things/security,504366234
jenkins/jnlp-agent-maven:jdk11,333,104,51,75,35,14,54,119380274,9,sponsored,languages-and-frameworks/integration-and-delivery,286151090
linuxserver/tvheadend:arm64v8-73a6bd00-ls215,39,4,12,4,2,17,0,82769936,276,sponsored,,266196265
linuxserver/nzbget:testing-version-a98e6d1,3,1,1,1,0,0,0,802165822,461,sponsored,,45792437
selenium/hub:nightly,33,22,11,0,0,0,0,204244449,453,sponsored,integration-and-delivery/monitoring-and-observability/networking,186702073
pihole/pihole:2024.05.0,183,113,6,4,4,0,56,852422372,2621,sponsored,monitoring-and-observability/networking/security,113989306
verdaccio/verdaccio:5.31.1,3,0,2,0,0,0,1,209633280,193,sponsored,,57631954
jenkins/jnlp-slave:3046.v38db_38a_b_7a_86-1-alpine,373,44,98,120,32,75,4,108488003,157,sponsored,,128429153
envoyproxy/envoy:tools-dev-139fc0fb504850e6d16d7d5e5838956f76a1b27b,23,18,5,0,0,0,0,5421968091,170,sponsored,,112548605
selenium/node-firefox:dev,181,85,89,7,0,0,0,69912463,151,sponsored,integration-and-delivery/operating-systems/web-servers,545308044
fluxcd/flux:1.25.1,332,18,88,127,27,60,12,1862750615,7,sponsored,integration-and-delivery/monitoring-and-observability/security,96782434
selenium/node-chrome:beta,92,50,42,0,0,0,0,249130138,262,sponsored,languages-and-frameworks/integration-and-delivery,506389724
jenkins/inbound-agent:latest-bookworm-jdk11,117,66,7,10,7,0,27,340147057,132,sponsored,,2409485824
linuxserver/nzbget:arm64v8-testing,3,1,1,1,0,0,0,802165822,461,sponsored,,46496956
istio/operator:1.22.1,38,23,12,1,1,0,1,6071557055,6,sponsored,monitoring-and-observability/networking/security,246
jenkins/jnlp-slave:3046.v38db_38a_b_7a_86-1,432,125,74,62,28,91,52,108488003,157,sponsored,,212087514
linuxserver/smokeping:version-2.8.2-r3,51,5,18,12,0,16,0,84202710,244,sponsored,monitoring-and-observability/networking,120573216
linuxserver/qbittorrent:version-4.6.5-r0,7,1,5,0,0,1,0,305263490,1372,sponsored,networking/security,50391289
linuxserver/rutorrent:arm32v7-version-v3.10,277,12,100,117,43,4,1,153555666,179,sponsored,,70038253
linuxserver/booksonic:1.2.20220211,654,198,397,30,11,7,11,50508797,81,sponsored,,242896349
linuxserver/nextcloud:amd64-29.0.2,133,3,66,34,11,18,1,317959825,734,sponsored,,336592291
linuxserver/emby:4.8.8.0-ls208,25,18,5,2,0,0,0,42985443,200,sponsored,content-management-system/web-servers,327210977
fluxcd/helm-operator:1.4.1,407,27,127,132,27,84,10,1024426501,6,sponsored,integration-and-delivery/monitoring-and-observability,84358927
itzg/minecraft-server:java8-graalvm-ce,527,19,51,66,7,376,8,390428322,1901,sponsored,integration-and-delivery,1400671789
linuxserver/swag:2.11.0-ls304,42,7,17,8,1,9,0,86870092,378,sponsored,api-management/security/web-servers,126514422
itzg/minecraft-server:java17-graalvm,485,6,40,51,6,374,8,390428322,1901,sponsored,integration-and-delivery,1150700032
esphome/esphome:2024.5,136,67,8,6,2,4,49,58171800,148,sponsored,languages-and-frameworks/integration-and-delivery/internet-of-things,160180299
openebs/zfs-driver:policy-ci,98,39,42,8,3,0,6,65502345,3,sponsored,,92634209
openpolicyagent/opa:edge-static,2,0,0,2,0,0,0,579169624,42,sponsored,integration-and-delivery/monitoring-and-observability/security,20762557
linuxserver/medusa:arm64v8-1.0.21,33,4,10,4,0,15,0,73868879,108,sponsored,content-management-system,112020136
jenkins/jnlp-slave:latest-jdk11,407,113,64,60,27,91,52,108488003,157,sponsored,,302186850
linuxserver/nzbget:testing-a98e6d1-ls95,6,1,3,1,0,0,1,802165822,461,sponsored,,45792437
postgis/postgis:15-3.4-alpine,28,0,13,2,0,13,0,189132103,228,sponsored,,158366791
jupyter/tensorflow-notebook:x86_64-python-3.11.6,723,169,496,48,2,8,0,74169327,365,sponsored,data-science/languages-and-frameworks/machine-learning-and-ai,1867308290
photoprism/photoprism:preview-arm64,724,117,516,9,0,82,0,44324507,371,sponsored,content-management-system/machine-learning-and-ai/web-servers,738225325
linuxserver/piwigo:version-14.4.0,80,0,52,22,6,0,0,35901627,219,sponsored,content-management-system/security,119499665
selenium/standalone-chrome:nightly,84,47,37,0,0,0,0,422269184,578,sponsored,integration-and-delivery/monitoring-and-observability,506155503
authelia/authelia:feat-oidc-improvements,8,3,3,0,0,0,2,53194681,181,sponsored,integration-and-delivery/security,20725413
nodered/node-red:latest-16,49,7,20,9,1,12,0,273859560,684,sponsored,api-management/integration-and-delivery/internet-of-things,186057874
linuxserver/ubooquity:amd64-2.1.2,239,9,53,102,32,8,35,134952886,233,sponsored,content-management-system/security/web-servers,96640264
linuxserver/qbittorrent:arm64v8-4.6.5,7,1,5,0,0,1,0,305263490,1372,sponsored,networking/security,53283075
selenium/standalone-firefox:nightly,174,83,84,7,0,0,0,64472765,189,sponsored,languages-and-frameworks/integration-and-delivery,528296993
linuxserver/qbittorrent:4.6.5,7,1,5,0,0,1,0,305263490,1372,sponsored,networking/security,50391289
linuxserver/calibre:7.12.0,215,93,92,10,0,16,4,47854750,303,sponsored,content-management-system/databases-and-storage,1092687095
nodered/node-red:3.1.9-debian,1149,263,713,102,2,15,54,273859560,684,sponsored,api-management/integration-and-delivery/internet-of-things,267492039
postgis/postgis:16-master,287,132,13,34,7,0,101,189132103,228,sponsored,,196848732
esphome/esphome:stable,136,67,8,6,2,4,49,58171800,148,sponsored,languages-and-frameworks/integration-and-delivery/internet-of-things,160180299
linuxserver/tautulli:develop-a3af8ed3-ls360,25,6,10,3,0,5,1,977374373,421,sponsored,monitoring-and-observability/web-analytics,70671075
amir20/dozzle:v7.0.5,0,0,0,0,0,0,0,187308071,94,sponsored,monitoring-and-observability/security/developer-tools,6098855
fluent/fluentd-kubernetes-daemonset:v1.16.5-debian-kafka-arm64-1.0,73,37,15,4,1,2,14,936815520,66,sponsored,,152981466
jupyterhub/configurable-http-proxy:test-creds,37,4,17,6,0,7,3,47663828,7,sponsored,data-science/integration-and-delivery/networking,57502569
istio/proxyv2:1.22.1-distroless,15,12,0,1,0,0,2,11392921893,16,sponsored,monitoring-and-observability/networking/security,56599918
linuxserver/muximux:arm64v8-version-418923c8,95,6,32,42,15,0,0,104242833,168,sponsored,,25458746
linuxserver/transmission:4.0.5-r2-ls238,9,2,6,0,0,1,0,522152128,1326,sponsored,integration-and-delivery/networking/security,30694083
vaultwarden/server:1.30.5-alpine,15,4,6,0,0,3,2,147245848,1113,sponsored,security/web-servers,31945148
linuxserver/nextcloud:29.0.2,133,3,66,34,11,18,1,317959825,734,sponsored,,336592291
containrrr/watchtower:arm64v8-1.7.1,43,3,12,16,5,1,6,8127329988,1062,sponsored,integration-and-delivery/monitoring-and-observability,5212979
linuxserver/nextcloud:29.0.2-ls323,137,3,68,35,12,18,1,317959825,734,sponsored,,336592291
selenium/standalone-firefox:126.0,336,93,229,14,0,0,0,64472765,189,sponsored,languages-and-frameworks/integration-and-delivery,528289087
openebs/zfs-driver:update-readme-ci,98,39,42,8,3,0,6,65502345,3,sponsored,,92633939
linuxserver/headphones:arm64v8-version-a78f38c1,84,7,23,13,2,35,4,88886603,221,sponsored,,66883126
eclipse/che-dev:7.7.0,3587,1247,1563,344,49,95,289,92432179,7,sponsored,,600649362
paketobuildpacks/run:1.3.177-full,496,173,305,12,5,1,0,42589227,1,sponsored,languages-and-frameworks/integration-and-delivery/security,268764098
sqlpad/sqlpad:master,64,33,6,4,1,0,20,104482029,47,sponsored,data-science/databases-and-storage,117591763
linuxserver/transmission:version-4.0.5-r2,7,1,5,0,0,1,0,522152128,1326,sponsored,integration-and-delivery/networking/security,30694083
tautulli/tautulli:v2.14.2,107,51,7,12,5,1,31,195640892,308,sponsored,monitoring-and-observability/web-analytics,78563908
linuxserver/heimdall:version-v2.6.1,17,3,10,1,0,3,0,574910667,1092,sponsored,content-management-system/monitoring-and-observability/security,46269249
moby/buildkit:master-rootless,25,4,14,4,2,0,1,423269407,57,sponsored,,98864546
nicolargo/glances:ubuntu-dev,14,9,5,0,0,0,0,78950859,178,sponsored,monitoring-and-observability/networking,131498059
linuxserver/transmission:amd64-4.0.5,7,1,5,0,0,1,0,522152128,1326,sponsored,integration-and-delivery/networking/security,30694083
gogs/gogs:0.13,195,15,68,67,17,15,13,91202163,770,sponsored,languages-and-frameworks/integration-and-delivery/security,44996129
amir20/dozzle:master-hub,0,0,0,0,0,0,0,187308071,94,sponsored,monitoring-and-observability/security/developer-tools,6098878
sitespeedio/sitespeed.io:34.0.3-plus1,804,173,506,90,7,20,8,47484508,116,sponsored,integration-and-delivery/monitoring-and-observability/web-analytics,1545213168
localstack/localstack:s3-latest-arm64,71,42,12,6,1,1,9,240014774,289,sponsored,api-management/databases-and-storage/integration-and-delivery,111586924
linuxserver/duckdns:arm64v8-latest,11,3,4,1,0,3,0,208051434,393,sponsored,internet-of-things/networking,15347661
linuxserver/emby:4.8.8,25,18,5,2,0,0,0,42985443,200,sponsored,content-management-system/web-servers,327210977
jupyterhub/k8s-hub:4.0.0-0.dev.git.6607.hd1a1130e,298,198,10,7,5,2,76,117097366,24,sponsored,,160585236
selenium/standalone-chrome:dev,92,50,42,0,0,0,0,422269184,578,sponsored,integration-and-delivery/monitoring-and-observability,508278328
linuxserver/booksonic:arm32v7-1.2.20220211,628,192,383,31,12,8,2,50508797,81,sponsored,,217730370
curlimages/curl:8.6.0,8,1,5,0,0,1,1,6095705458,176,sponsored,integration-and-delivery/networking/security,494
linuxserver/bookstack:version-v24.05.1,15,0,9,4,1,0,1,70521854,320,sponsored,content-management-system,105189599
linuxserver/openvpn-as:2.9.0-5c5bd120-Ubuntu18-ls124,342,97,230,13,0,0,2,56471725,492,sponsored,,105532851
authelia/authelia:feat-passkeys,8,3,3,0,0,0,2,53194681,181,sponsored,integration-and-delivery/security,20658434
fluent/fluentd-kubernetes-daemonset:v1.16.5-debian-kafka-1.0,73,37,2,2,1,2,29,936815520,66,sponsored,,149559301
eclipse/che-dev:rc,3618,1312,1639,303,43,94,227,92432179,7,sponsored,,631545392
linuxserver/plex:version-1.40.2.8395-c67dce28e,28,18,6,0,0,4,0,857164503,1932,sponsored,content-management-system/networking/security,182059127
jupyter/pyspark-notebook:x86_64-ubuntu-22.04,873,176,535,80,4,65,13,69839145,300,sponsored,data-science/languages-and-frameworks,1808733704
jenkins/inbound-agent:latest-jdk17,117,66,7,10,7,0,27,340147057,132,sponsored,,2416834546
fluent/fluent-bit:latest-debug,984,197,658,52,2,10,65,14427050361,108,sponsored,integration-and-delivery/internet-of-things/monitoring-and-observability,445270164
linuxserver/freshrss:version-1.24.1,17,3,10,1,0,3,0,46883149,193,sponsored,content-management-system/integration-and-delivery/web-analytics,34803982
linuxserver/nzbget:arm64v8-testing-version-a98e6d1,3,1,1,1,0,0,0,802165822,461,sponsored,,46496956
linuxserver/ddclient:arm64v8-3.11.2,13,3,6,1,0,3,0,80100071,171,sponsored,integration-and-delivery/internet-of-things/networking,26036492
linuxserver/booksonic:1.2-ls136,654,198,397,30,11,7,11,50508797,81,sponsored,,242896349
selenium/node-chrome-debug:3.141.59-20210929,567,161,378,19,0,2,7,50148895,73,sponsored,,435748644
apache/couchdb:3.3.3,106,57,4,2,2,0,41,64452832,24,sponsored,data-science/databases-and-storage,89638441
esphome/esphome:2024.6.0-dev20240606,136,67,8,6,2,4,49,58171800,148,sponsored,languages-and-frameworks/integration-and-delivery/internet-of-things,161278338
linuxserver/tvheadend:version-73a6bd00,39,4,12,4,2,17,0,82769936,276,sponsored,,283907688
istio/proxyv2:1.21.3,40,23,14,1,1,0,1,11392921893,16,sponsored,monitoring-and-observability/networking/security,245
linuxserver/headphones:a78f38c1-ls156,84,7,22,12,2,35,6,88886603,221,sponsored,,70260492
linuxserver/piwigo:14.4.0-ls262,90,0,56,25,7,0,2,35901627,219,sponsored,content-management-system/security,119499665
linuxserver/ubooquity:version-2.1.2,239,9,53,102,32,8,35,134952886,233,sponsored,content-management-system/security/web-servers,96640264
nicolargo/glances:dev,17,4,5,0,0,7,1,78950859,178,sponsored,monitoring-and-observability/networking,84212068
linuxserver/calibre-web:arm64v8-nightly,156,50,57,43,5,1,0,193592933,878,sponsored,content-management-system/integration-and-delivery,251315740
linuxserver/resilio-sync:version-2.8.1.1390-1,23,18,5,0,0,0,0,63785602,229,sponsored,data-science/networking/security,82819359
istio/pilot:1.21.3,41,23,15,1,1,0,1,11452805606,15,sponsored,monitoring-and-observability/networking/security,243
linuxserver/radarr:nightly-version-5.7.0.8862,13,0,6,7,0,0,0,2308857071,1646,sponsored,,85843458
pactfoundation/pact-broker:2.119.0-pactbroker2.110.0,27,6,8,1,0,3,9,70220454,18,sponsored,api-management/integration-and-delivery/developer-tools,264764048
authelia/authelia:build-simplewebauthn-10,8,3,3,0,0,0,2,53194681,181,sponsored,integration-and-delivery/security,20638438
linuxserver/grocy:version-v4.2.0,31,3,22,1,1,4,0,54696470,150,sponsored,content-management-system,66321262
linuxserver/hydra:version-0.2.233,377,18,165,144,34,15,1,104862964,107,sponsored,,61698361
netboxcommunity/netbox:feature-2.9.1,21,12,6,2,0,1,0,37320381,174,sponsored,databases-and-storage/monitoring-and-observability/networking,228112684
linuxserver/mariadb:amd64-10.11.8,4,1,3,0,0,0,0,404654251,391,sponsored,databases-and-storage/integration-and-delivery/security,101779546
jenkins/jnlp-slave:alpine,373,44,98,120,32,75,4,108488003,157,sponsored,,128429150
istio/proxy_init:1.3.8-distroless,147,16,4,4,3,102,18,46172594,4,sponsored,monitoring-and-observability/networking/security,21717083
thanosio/thanos:v0.35.1,12,3,8,0,0,0,1,70362762,23,sponsored,databases-and-storage/integration-and-delivery/monitoring-and-observability,88357123
apache/couchdb:3,106,57,4,2,2,0,41,64452832,24,sponsored,data-science/databases-and-storage,89638458
shadowsocks/shadowsocks-libev:v3.3.3,110,2,22,23,7,56,0,43317728,484,sponsored,,7664814
istio/sidecar_injector:1.5.9,1409,308,896,189,7,2,7,54932382,2,sponsored,monitoring-and-observability/networking/security,79361809
fluxcd/flux:1.25.0,340,18,90,131,27,62,12,1862750615,7,sponsored,integration-and-delivery/monitoring-and-observability/security,96717398
jupyterhub/k8s-singleuser-sample:4.0.0-0.dev.git.6598.h2e567104,137,67,11,8,3,2,46,65147983,10,sponsored,,183830564
linuxserver/syncthing:arm64v8-1.27.8,1,0,1,0,0,0,0,203395954,556,sponsored,networking/security,23287914
linuxserver/sonarr:arm64v8-4.0.5-develop,11,0,4,7,0,0,0,2290249787,1996,sponsored,,83422013
itzg/minecraft-bedrock-server:2024.5.0,149,42,3,3,1,71,29,35364780,464,sponsored,integration-and-delivery/operating-systems,74705707
jenkins/inbound-agent:latest-jdk21,117,66,7,10,7,0,27,340147057,132,sponsored,,2409485824
fluent/fluentd-kubernetes-daemonset:v1-debian-kafka-arm64,73,37,15,4,1,2,14,936815520,66,sponsored,,152981466
itzg/minecraft-bedrock-server:2023.8.1,195,44,36,56,8,3,48,35364780,464,sponsored,integration-and-delivery/operating-systems,72144228
thanosio/thanos:main-2024-06-04-58447e1,10,3,7,0,0,0,0,70362762,23,sponsored,databases-and-storage/integration-and-delivery/monitoring-and-observability,89973275
jupyterhub/k8s-hub:4.0.0-0.dev.git.6617.he194d059,294,198,8,7,3,2,76,117097366,24,sponsored,,153810560
paketobuildpacks/build:1.3.177-full-cnb,581,192,320,50,12,1,6,69622980,35,sponsored,languages-and-frameworks/integration-and-delivery/security,400548581
linuxserver/deluge:version-2.1.1-r10,17,1,10,3,0,3,0,326886480,583,sponsored,,52617980
linuxserver/calibre:v4-version-4.23.0,242,93,106,19,4,16,4,47854750,303,sponsored,content-management-system/databases-and-storage,1029201333
apache/airflow:slim-2.9.2rc1-python3.8,111,55,7,11,1,1,36,1286219445,521,sponsored,data-science/integration-and-delivery/machine-learning-and-ai,223008080
linuxserver/mylar:amd64-version-94dcfd13,411,18,179,161,37,15,1,89852071,120,sponsored,,94064981
vaultwarden/server:latest-alpine,15,4,6,0,0,3,2,147245848,1113,sponsored,security/web-servers,31945148
linuxserver/hydra2:v3.0.0-ls19,672,124,340,134,28,6,40,358868754,109,sponsored,,189418580
linuxserver/sonarr:develop-version-4.0.5.1719,14,0,6,7,0,0,1,2290249787,1996,sponsored,,85247479
linuxserver/code-server:arm64v8-4.89.1,102,26,15,40,6,14,1,63409434,639,sponsored,languages-and-frameworks/integration-and-delivery/security,185139580
eclipse/che-theia:7.3.0,560,25,121,186,36,179,13,93170290,7,sponsored,,102753129
linuxserver/ubooquity:arm64v8-2.1.2,229,6,57,87,56,23,0,134952886,233,sponsored,content-management-system/security/web-servers,97628081
nicolargo/glances:ubuntu-4.0.7-full,19,9,9,0,0,1,0,78950859,178,sponsored,monitoring-and-observability/networking,131573355
apache/superset:066f6b1f8a0eeb10160439da29c1853c3dbe1a8b-websocket,32,2,17,7,1,3,2,504512273,257,sponsored,data-science/security,45571704
linuxserver/sickchill:2024.3.1-ls201,26,6,10,3,0,7,0,42206821,55,sponsored,content-management-system/integration-and-delivery,83976313
jupyterhub/k8s-hub:4.0.0-0.dev.git.6609.h71d601b8,296,198,10,7,3,2,76,117097366,24,sponsored,,153787359
linuxserver/swag:amd64-2.11.0,34,7,13,5,0,9,0,86870092,378,sponsored,api-management/security/web-servers,126514422
linuxserver/emby:amd64-4.8.8,25,18,5,2,0,0,0,42985443,200,sponsored,content-management-system/web-servers,327210977
fluent/fluentd:v1.17-armhf-debian,54,33,12,2,1,2,4,138951893,362,sponsored,,82539581
netboxcommunity/netbox:snapshot-2.9.1,21,12,6,2,0,1,0,37320381,174,sponsored,databases-and-storage/monitoring-and-observability/networking,228111916
linuxserver/nginx:1.26.1,15,0,10,4,0,0,1,69942647,216,sponsored,api-management/security/web-servers,50753690
apache/couchdb:3.3.2,127,58,16,7,2,0,44,64452832,24,sponsored,data-science/databases-and-storage,89806495
linuxserver/couchpotato:version-7260c12f,98,5,34,45,10,4,0,149181576,390,sponsored,,25674490
localstack/localstack:latest-arm64,119,61,21,16,2,2,17,240014774,289,sponsored,api-management/databases-and-storage/integration-and-delivery,432639525
linuxserver/transmission:4.0.5,7,1,5,0,0,1,0,522152128,1326,sponsored,integration-and-delivery/networking/security,30694083
amir20/dozzle:pr-3014,0,0,0,0,0,0,0,187308071,94,sponsored,monitoring-and-observability/security/developer-tools,6098844
pihole/pihole:nightly,343,245,6,4,4,0,84,852422372,2621,sponsored,monitoring-and-observability/networking/security,120005432
linuxserver/tautulli:arm64v8-develop-version-a3af8ed3,20,4,8,3,0,5,0,977374373,421,sponsored,monitoring-and-observability/web-analytics,71379674
fluent/fluentd:edge-debian,54,33,2,1,1,2,15,138951893,362,sponsored,,92247423
jupyterhub/configurable-http-proxy:4.6.1-fork,30,5,12,6,0,6,1,47663828,7,sponsored,data-science/integration-and-delivery/networking,58069328
paketobuildpacks/run:full,496,173,305,12,5,1,0,42589227,1,sponsored,languages-and-frameworks/integration-and-delivery/security,268764098
fluent/fluentd-kubernetes-daemonset:v1.16-debian-kafka-arm64-2,73,37,15,4,1,2,14,936815520,66,sponsored,,152981466
linuxserver/heimdall:2.6.1,17,3,10,1,0,3,0,574910667,1092,sponsored,content-management-system/monitoring-and-observability/security,46269249
jupyter/pyspark-notebook:x86_64-python-3.11.6,873,176,535,80,4,65,13,69839145,300,sponsored,data-science/languages-and-frameworks,1808733704
linuxserver/piwigo:amd64-14.4.0,80,0,52,22,6,0,0,35901627,219,sponsored,content-management-system/security,119499665
linuxserver/syncthing:v1.27.8-ls146,4,0,3,0,0,0,1,203395954,556,sponsored,networking/security,22707921
gogs/gogs:0.13-armv7,176,14,62,62,12,16,10,91202163,770,sponsored,languages-and-frameworks/integration-and-delivery/security,42607449
linuxserver/plex:1.40.2.8395-c67dce28e-ls217,32,18,10,0,0,4,0,857164503,1932,sponsored,content-management-system/networking/security,182059127
homeassistant/home-assistant:rc,131,12,31,52,8,16,12,673848814,2809,sponsored,integration-and-delivery/internet-of-things/security,504366234
joxit/docker-registry-ui:master,11,1,8,0,0,1,1,50643701,140,sponsored,integration-and-delivery/monitoring-and-observability/security,7160043
joxit/docker-registry-ui:main,11,1,8,0,0,1,1,50643701,140,sponsored,integration-and-delivery/monitoring-and-observability/security,7160043
shadowsocks/shadowsocks-libev:v3.3.4,107,2,20,23,7,55,0,43317728,484,sponsored,,7719067
authelia/authelia:master,8,3,3,0,0,0,2,53194681,181,sponsored,integration-and-delivery/security,20640439
tensorflow/tensorflow:nightly-jupyter,160,72,59,13,0,16,0,77301907,2431,sponsored,,682753973
apache/superset:066f6b1-dockerize,34,3,14,6,3,0,8,504512273,257,sponsored,data-science/security,9839641
jenkins/inbound-agent:latest-jdk11,117,66,7,10,7,0,27,340147057,132,sponsored,,2409485824
jupyter/scipy-notebook:x86_64-ubuntu-22.04,713,169,488,46,3,7,0,90836631,449,sponsored,data-science/machine-learning-and-ai,1316292371
linuxserver/wireguard:legacy-version-v1.0.20210914,149,68,56,15,0,1,9,56845753,776,sponsored,internet-of-things/networking/security,255629184
linuxserver/bookstack:arm64v8-24.05.1,15,0,9,4,1,0,1,70521854,320,sponsored,content-management-system,107447118
curlimages/curl:8.4.0,15,1,9,2,0,1,2,6095705458,176,sponsored,integration-and-delivery/networking/security,494
linuxserver/letsencrypt:1.11.0-ls157,350,25,114,146,54,9,2,400686080,596,sponsored,,89658909
linuxserver/sickchill:version-2024.3.1,22,6,6,3,0,7,0,42206821,55,sponsored,content-management-system/integration-and-delivery,83976313
longhornio/longhorn-manager:master-head,25,9,2,3,0,10,1,91083785,3,sponsored,,119268871
linuxserver/sonarr:develop,11,0,4,7,0,0,0,2290249787,1996,sponsored,,85247479
jupyterhub/k8s-network-tools:3.3.5,7,1,4,0,0,1,1,103106882,2,sponsored,,3877300
linuxserver/ombi:4.43.5,23,18,5,0,0,0,0,966346568,460,sponsored,content-management-system/integration-and-delivery/web-servers,146440603
istio/install-cni:1.22.0,38,23,12,1,1,0,1,168664493,0,sponsored,integration-and-delivery/networking/security,249
linuxserver/wireguard:1.0.20210914-legacy,149,68,56,15,0,1,9,56845753,776,sponsored,internet-of-things/networking/security,255629184
linuxserver/calibre-web:nightly-d3118c0a-ls173,168,52,68,41,5,0,2,193592933,878,sponsored,content-management-system/integration-and-delivery,260977489
amir20/dozzle:pr-3016,0,0,0,0,0,0,0,187308071,94,sponsored,monitoring-and-observability/security/developer-tools,6098842
requarks/wiki:canary,142,5,50,27,10,48,2,105395239,336,sponsored,content-management-system/integration-and-delivery/web-servers,138798741
selenium/hub:4,37,22,15,0,0,0,0,204244449,453,sponsored,integration-and-delivery/monitoring-and-observability/networking,186654869
selenium/standalone-firefox:dev,181,85,89,7,0,0,0,64472765,189,sponsored,languages-and-frameworks/integration-and-delivery,545311326
apache/airflow:slim-2.9.2rc1-python3.11,108,55,5,10,1,1,36,1286219445,521,sponsored,data-science/integration-and-delivery/machine-learning-and-ai,224849326
linuxserver/couchpotato:7260c12f-ls82,98,5,34,45,10,4,0,149181576,390,sponsored,,25674490
jenkins/jenkins:jdk21,97,61,1,1,4,0,30,4638550514,3920,sponsored,integration-and-delivery/monitoring-and-observability/security,291359559
istio/install-cni:1.20.7-distroless,20,11,7,1,0,0,1,168664493,0,sponsored,integration-and-delivery/networking/security,44370875
eclipse/che-theia:7.5.1,518,23,115,166,28,173,13,93170290,7,sponsored,,106657422
linuxserver/freshrss:amd64-1.24.1,17,3,10,1,0,3,0,46883149,193,sponsored,content-management-system/integration-and-delivery/web-analytics,34803982
linuxserver/lidarr:nightly-2.4.0.4212-ls147,15,0,6,7,0,0,2,554690558,446,sponsored,content-management-system/integration-and-delivery,111618397
linuxserver/beets:arm64v8-nightly-version-1b594790,105,4,57,22,6,16,0,49816206,155,sponsored,content-management-system/databases-and-storage,113143649
linuxserver/duplicati:development-v2.0.9.100_canary_2024-05-30-ls163,36,19,12,5,0,0,0,176622762,395,sponsored,databases-and-storage/security,137987701
linuxserver/sabnzbd:nightly-version-2a02c93e,9,4,3,1,0,0,1,700484624,616,sponsored,content-management-system/integration-and-delivery,70613734
linuxserver/calibre-web:nightly,159,51,60,41,5,0,2,193592933,878,sponsored,content-management-system/integration-and-delivery,260977489
linuxserver/unifi-controller:8.0.24,245,41,130,62,6,6,0,338735956,790,sponsored,,351230607
longhornio/longhorn-manager:v1.5.x-head-amd64,33,11,2,6,0,14,0,91083785,3,sponsored,,114897834
selenium/standalone-chrome:125.0-20240522,93,50,43,0,0,0,0,422269184,578,sponsored,integration-and-delivery/monitoring-and-observability,506129604
eclipse/che-theia:7.5.0,518,23,115,166,28,173,13,93170290,7,sponsored,,106658205
esphome/esphome:2024.5.5,136,67,8,6,2,4,49,58171800,148,sponsored,languages-and-frameworks/integration-and-delivery/internet-of-things,160180299
linuxserver/bookstack:amd64-24.05.1,15,0,9,4,1,0,1,70521854,320,sponsored,content-management-system,105189599
vaultwarden/server:alpine,15,4,6,0,0,3,2,147245848,1113,sponsored,security/web-servers,31945148
linuxserver/beets:arm64v8-nightly,103,4,55,22,6,16,0,49816206,155,sponsored,content-management-system/databases-and-storage,113143649
istio/proxy_init:1.3.7,1801,465,1200,135,0,1,0,46172594,4,sponsored,monitoring-and-observability/networking/security,70877710
